,OPEN,HIGH,LOW,CLOSE,symbol
2022/3/1,1095.0651,1098.8994,1075.9457,1087.6709,CI005187.WI
2022/3/1,10920.6963,11003.3252,10829.4248,10979.5078,CI005164.WI
2022/3/1,2920.6116,2947.3955,2917.489,2940.769,CI005129.WI
2022/3/1,152.7606,153.4073,150.9489,152.7504,CI005101.WI
2022/3/1,7216.4839,7261.5034,7189.5225,7253.2236,CI005165.WI
2022/3/1,861.243,863.9487,855.5266,862.1414,CI005831.WI
2022/3/1,3850.8958,3888.0974,3776.3113,3810.3518,CI005810.WI
2022/3/1,5518.9961,5611.3735,5502.5723,5567.5762,CI005144.WI
2022/3/1,1998.1478,2020.3436,1995.8795,2016.6681,CI005163.WI
2022/3/1,12065.4668,12319.2236,12021.7031,12273.0059,CI005133.WI
2022/3/1,4042.0657,4090.0164,4038.6716,4080.0732,CI005178.WI
2022/3/1,1033.9978,1040.4382,1026.5457,1039.2723,CI005842.WI
2022/3/1,1079.8647,1099.6321,1074.173,1079.4935,CI005803.WI
2022/3/1,1808.3829,1820.3158,1800.1512,1808.7206,CI005805.WI
2022/3/1,1220.0319,1221.8381,1203.7206,1209.641,CI005801.WI
2022/3/1,1302.0317,1310.3011,1296.5883,1303.994,CI005813.WI
2022/3/1,2096.6658,2111.3118,2077.4102,2094.3589,CI005170.WI
2022/3/1,18242.9355,18388.5352,18023.252,18167.4434,CI005136.WI
2022/3/1,,,,1000,CI005833.WI
2022/3/1,1177.5726,1186.1019,1170.2617,1186.0907,CI005847.WI
2022/3/1,1891.7545,1891.7545,1838.7731,1857.5355,CI005838.WI
2022/3/2,1132.9803,1135.1592,1121.02,1132.7148,CI005818.WI
2022/3/2,17469.1055,17586.7676,17339.6602,17412.2129,CI005106.WI
2022/3/2,5545.3604,5603.2808,5502.2241,5562.0698,CI005144.WI
2022/3/2,1936.597,1952.2079,1927.3284,1930.2494,CI005199.WI
2022/3/2,2930.9402,2978.6125,2928.7258,2976.1443,CI005185.WI
2022/3/2,1033.536,1047.0068,1029.5057,1045.4866,CI005842.WI
2022/3/2,1634.4099,1699.8853,1632.1398,1674.3234,CI005824.WI
2022/3/2,157.6561,158.7558,154.857,156.0401,CI005101.WI
2022/3/2,1982.599,1983.6829,1956.5615,1976.9335,CI005808.WI
2022/3/2,1120.4159,1123.6161,1093.7548,1107.712,CI005187.WI
2022/3/2,3111.9897,3145.7488,3073.8926,3122.1221,CI005188.WI
2022/3/2,2084.322,2116.322,2081.5869,2110.6445,CI005170.WI
2022/3/2,1814.1729,1814.3231,1776.9283,1783.0551,CI005195.WI
2022/3/2,1845.499,1849.0178,1817.1974,1831.5117,CI005838.WI
2022/3/2,2209.3008,2233.2739,2197.2625,2226.116,CI005173.WI
2022/3/2,13393.6865,13614.3877,13299.249,13419.6816,CI005160.WI
2022/3/2,1878.5865,1887.9976,1873.8535,1875.7802,CI005166.WI
2022/3/2,6971.2432,7039.356,6936.1772,6999.7124,CI005113.WI
2022/3/2,10888.6406,10985.9424,10864.0664,10880.2119,CI005164.WI
2022/3/2,856.3107,871.1934,855.0385,870.2132,CI005831.WI
2022/3/2,1577.7954,1591.093,1570.9982,1587.8158,CI005802.WI
2022/3/2,11809.2109,11864.332,11702.7705,11825.46,CI005152.WI
2022/3/2,1317.978,1319.9816,1309.365,1317.2363,CI005836.WI
2022/3/2,1188.6715,1199.0598,1187.4348,1198.1814,CI005804.WI
2022/3/2,1309.2639,1309.3456,1300.1421,1302.2427,CI005813.WI
2022/3/2,2800.9822,2873.0293,2786.9683,2870.4124,CI005105.WI
2022/3/2,1808.0352,1815.0339,1793.8716,1812.8484,CI005805.WI
2022/3/2,3509.6016,3531.2427,3487.5437,3508.8362,CI005134.WI
2022/3/2,1794.1498,1802.2742,1783.7415,1798.6536,CI005845.WI
2022/3/2,17967.2773,18027.8242,17791.5566,17995.959,CI005136.WI
2022/3/2,1770.7444,1789.2665,1758.7825,1783.3129,CI005191.WI
2022/3/2,10196.1777,10203.3438,10136.6592,10196.1445,CI005124.WI
2022/3/2,38860.0234,38906.168,38474.207,38677.5508,CI005145.WI
2022/3/2,10142.7012,10416.4619,10066.9727,10376.2949,CI005153.WI
2022/3/2,996.5266,1009.8528,994.8334,1004.1664,CI005826.WI
2022/3/2,1524.188,1525.0133,1509.8933,1520.9865,CI005194.WI
2022/3/2,1074.8009,1091.39,1072.3344,1086.1274,CI005846.WI
2022/3/2,4085.3391,4098.0308,4066.363,4093.7427,CI005110.WI
2022/3/2,1527.6704,1555.2655,1520.4908,1553.2854,CI005172.WI
2022/3/2,3884.6206,3884.6206,3837.9609,3850.0151,CI005140.WI
2022/3/2,1082.5839,1082.5839,1056.3877,1069.3246,CI005830.WI
2022/3/2,975.967,975.967,962.0667,970.9107,CI005820.WI
2022/3/2,1157.4675,1180.3789,1153.9426,1163.1953,CI005832.WI
2022/3/2,972.3989,976.7884,965.4194,973.0872,CI005817.WI
2022/3/2,3937.9097,3986.479,3932.4788,3970.2964,CI005117.WI
2022/3/2,1093.8682,1104.644,1092.9961,1099.0854,CI005827.WI
2022/3/2,2261.7021,2261.7283,2223.3193,2239.6013,CI005193.WI
2022/3/2,1323.2861,1324.6216,1313.0261,1317.4591,CI005823.WI
2022/3/2,1184.4724,1193.4187,1177.4792,1191.277,CI005807.WI
2022/3/2,1041.3773,1046.2517,1036.2212,1045.4017,CI005841.WI
2022/3/2,976.7969,990.456,973.7386,986.7121,CI005811.WI
2022/3/2,1237.3813,1251.7568,1234.0436,1240.5446,CI005198.WI
2022/3/2,18644.2578,18644.3438,18319.0801,18370.6934,CI005143.WI
2022/3/2,819.6464,831.1677,816.6857,825.6325,CI005840.WI
2022/3/2,80452.0469,80793.4141,79624.1953,80401.6719,CI005156.WI
2022/3/2,1887.7726,1891.2903,1875.3164,1886.9501,CI005800.WI
2022/3/2,772.8591,776.9317,771.1389,775.4069,CI005839.WI
2022/3/2,1383.9353,1394.2,1378.7382,1387.0088,CI005822.WI
2022/3/2,4961.5381,4965.1699,4931.0356,4959.4863,CI005137.WI
2022/3/2,1646.9591,1706.3064,1643.5616,1693.1729,CI005162.WI
2022/3/2,1967.0297,1967.6262,1938.152,1955.25,CI005834.WI
2022/3/2,2187.0649,2208.4983,2176.6348,2205.9758,CI005192.WI
2022/3/2,1151.3485,1160.8121,1145.8838,1156.4908,CI005197.WI
2022/3/2,4073.0054,4108.2769,4061.7976,4105.457,CI005178.WI
2022/3/2,1093.6915,1114.0026,1092.8158,1113.5757,CI005815.WI
2022/3/2,2651.8701,2668.8701,2637.1958,2660.8713,CI005146.WI
2022/3/2,3707.8523,3767.8765,3679.3203,3763.1213,CI005171.WI
2022/3/2,,,,1000,CI005833.WI
2022/3/2,1519.3685,1550.24,1518.024,1547.8013,CI005812.WI
2022/3/2,1076.1221,1081.2299,1063.9406,1079.6647,CI005803.WI
2022/3/2,1177.4181,1183.3942,1158.4449,1162.9421,CI005847.WI
2022/3/2,4843.895,5008.0327,4828.4282,4944.0029,CI005107.WI
2022/3/2,2925.5647,2995.103,2915.144,2995.103,CI005129.WI
2022/3/2,3558.3113,3590.2388,3542.3184,3588.5964,CI005122.WI
2022/3/2,905.7457,918.9114,898.0825,903.2185,CI005829.WI
2022/3/2,3784.1985,3785.1221,3670.24,3704.4834,CI005810.WI
2022/3/2,5541.105,5630.6338,5527.1538,5568.4468,CI005168.WI
2022/3/2,817.1312,828.1819,816.3473,825.3464,CI005828.WI
2022/3/2,8802.7959,8807.3281,8731.3799,8783.5625,CI005138.WI
2022/3/2,3112.595,3148.8008,3085.1167,3138.4165,CI005104.WI
2022/3/2,15929.2813,16040.9355,15751.4004,15958.585,CI005154.WI
2022/3/2,17960.8066,17960.8242,17722.0527,17902.8809,CI005155.WI
2022/3/2,1379.7104,1379.7104,1352.077,1360.3088,CI005837.WI
2022/3/2,7206.8906,7245.2949,7200.1494,7230.3335,CI005165.WI
2022/3/2,1079.3411,1099.03,1077.4906,1093.1196,CI005825.WI
2022/3/2,2923.0244,2953.0576,2860.1646,2947.7083,CI005809.WI
2022/3/2,2334.7021,2376.3052,2325.6875,2365.4163,CI005139.WI
2022/3/2,901.4011,910.9945,898.8625,908.9374,CI005848.WI
2022/3/2,4632.5894,4645.1885,4581.1392,4639.4829,CI005181.WI
2022/3/2,12262.3486,12273.3672,12091.5859,12156.8604,CI005133.WI
2022/3/2,1288.6265,1294.4363,1281.4874,1285.0227,CI005844.WI
2022/3/2,6622.6172,6627.9697,6562.835,6605.2441,CI005127.WI
2022/3/2,4492.9385,4493.0005,4297.3789,4341.7578,CI005102.WI
2022/3/2,897.7762,905.5018,893.7583,903.3221,CI005849.WI
2022/3/2,668.6132,678.9976,666.3566,676.4446,CI005816.WI
2022/3/2,2831.0627,2849.6941,2821.5334,2845.04,CI005109.WI
2022/3/2,449.17,453.0485,448.4379,451.881,CI005814.WI
2022/3/2,1620.8402,1651.6862,1620.5297,1639.4261,CI005189.WI
2022/3/2,1409.4016,1409.4828,1387.5447,1394.1074,CI005135.WI
2022/3/2,1098.1957,1111.7368,1094.3905,1103.5735,CI005843.WI
2022/3/2,1653.2516,1653.2516,1632.8763,1645.9873,CI005806.WI
2022/3/2,907.8306,929.8691,906.5496,926.8811,CI005196.WI
2022/3/2,2278.6663,2292.6128,2267.9746,2277.0615,CI005190.WI
2022/3/2,1143.912,1149.0092,1139.6703,1148.1129,CI005819.WI
2022/3/2,1164.6719,1171.791,1159.7765,1170.6484,CI005821.WI
2022/3/2,1204.8409,1214.6563,1198.7021,1213.3977,CI005801.WI
2022/3/2,1806.986,1833.6851,1802.7617,1817.7125,CI005111.WI
2022/3/2,1346.057,1346.057,1325.9271,1331.4972,CI005835.WI
2022/3/2,2009.8958,2024.9957,2007.3663,2020.2958,CI005163.WI
2022/3/3,38852.0547,38852.0547,38177.0352,38409.625,CI005145.WI
2022/3/3,1320.558,1322.3628,1304.7896,1307.2518,CI005823.WI
2022/3/3,4336.3677,4338.1797,4281.7397,4300.9414,CI005102.WI
2022/3/3,10377.501,10430.1924,10254.7188,10313.5156,CI005153.WI
2022/3/3,17996.0527,18000.8672,17729.8809,17777.7031,CI005155.WI
2022/3/3,1091.9602,1103.4286,1089.6241,1096.6512,CI005825.WI
2022/3/3,1173.715,1180.4434,1172.4447,1177.001,CI005821.WI
2022/3/3,905.5867,907.6409,884.4489,887.0812,CI005849.WI
2022/3/3,5606.4399,5873.6665,5586.8438,5813.0347,CI005144.WI
2022/3/3,1137.3418,1139.501,1119.1143,1120.6041,CI005818.WI
2022/3/3,1672.6158,1697.9601,1663.1245,1691.8339,CI005824.WI
2022/3/3,1788.2203,1790.4695,1721.9225,1725.6063,CI005195.WI
2022/3/3,1151.2629,1151.9796,1133.6378,1134.9471,CI005819.WI
2022/3/3,911.8676,912.7819,903.5533,905.3057,CI005848.WI
2022/3/3,929.1066,930.7665,916.491,919.8941,CI005196.WI
2022/3/3,16053.0791,16084.9658,15895.2979,15917.6592,CI005154.WI
2022/3/3,1244.7406,1257.2659,1240.9563,1245.8989,CI005198.WI
2022/3/3,158.2361,164.2142,158.2253,163.0428,CI005101.WI
2022/3/3,1388.0566,1392.3905,1374.929,1385.2848,CI005822.WI
2022/3/3,2661.7339,2671.0869,2625.3435,2627.4336,CI005146.WI
2022/3/3,18581.2266,18992.1289,18221.0078,18287.7793,CI005143.WI
2022/3/3,1159.2795,1162.1677,1143.528,1150.5135,CI005197.WI
2022/3/3,1167.4352,1170.2688,1149.1425,1155.8109,CI005847.WI
2022/3/3,2212.4363,2218.156,2190.8967,2197.7283,CI005192.WI
2022/3/3,977.2201,978.0256,954.5909,956.7311,CI005820.WI
2022/3/3,1087.8253,1092.7582,1076.9811,1081.4985,CI005846.WI
2022/3/3,3153.2615,3258.2314,3153.2615,3215.8608,CI005104.WI
2022/3/3,1528.2297,1545.1263,1519.2271,1522.4235,CI005194.WI
2022/3/3,2245.0859,2248.0989,2204.1648,2205.2578,CI005193.WI
2022/3/3,11850.0557,11945.958,11777.8867,11865.209,CI005152.WI
2022/3/3,7249.6206,7283.7671,7223.3296,7246.6826,CI005165.WI
2022/3/3,453.7938,455.3608,448.7283,449.8105,CI005814.WI
2022/3/3,4668.54,4669.0649,4552.4321,4558.7534,CI005181.WI
2022/3/3,2860.8513,2884.0701,2854.4502,2879.4836,CI005109.WI
2022/3/3,4965.6606,5002.0732,4896.6631,4988.4658,CI005137.WI
2022/3/3,,,,1000,CI005833.WI
2022/3/3,12163.4561,12164.665,11817.5801,11856.6943,CI005133.WI
2022/3/3,905.6588,919.0237,905.6588,915.4673,CI005829.WI
2022/3/3,3723.9158,3730.9316,3646.3279,3655.4006,CI005810.WI
2022/3/3,1216.3153,1218.568,1206.1975,1209.1754,CI005801.WI
2022/3/3,5583.397,5682.3242,5583.397,5657.752,CI005168.WI
2022/3/3,1823.2189,1824.1997,1785.9873,1792.4622,CI005805.WI
2022/3/3,1648.55,1675.558,1647.9757,1667.057,CI005189.WI
2022/3/3,1105.7616,1108.472,1086.1783,1089.7014,CI005843.WI
2022/3/3,1115.5499,1146.3148,1115.068,1143.3555,CI005815.WI
2022/3/3,1081.9917,1081.9917,1060.5576,1066.6808,CI005803.WI
2022/3/3,2115.0454,2160.231,2114.1609,2152.3079,CI005170.WI
2022/3/3,8794.833,8805.8486,8491.7393,8508.8682,CI005138.WI
2022/3/3,1838.2733,1840.8981,1784.4172,1785.9309,CI005838.WI
2022/3/3,1967.5431,1972.2661,1912.6383,1914.6206,CI005834.WI
2022/3/3,826.0662,835.3701,826.0349,831.0033,CI005828.WI
2022/3/3,2020.8719,2042.1327,2020.8719,2037.7581,CI005163.WI
2022/3/3,3005.9631,3014.4888,2958.9185,2968.5078,CI005129.WI
2022/3/3,775.3571,778.3478,774.0167,776.7203,CI005839.WI
2022/3/3,7018.5474,7187.9473,7016.749,7062.9668,CI005113.WI
2022/3/3,1552.9385,1609.0537,1552.8792,1608.3842,CI005812.WI
2022/3/3,1828.0148,1868.7103,1823.0754,1857.6921,CI005111.WI
2022/3/3,870.3327,876.9492,865.4361,871.3623,CI005831.WI
2022/3/3,80530.125,80693.0547,77983.6563,77998.4531,CI005156.WI
2022/3/3,1121.0927,1133.1552,1114.2776,1129.6375,CI005187.WI
2022/3/3,829.6004,829.9739,808.0211,810.6553,CI005840.WI
2022/3/3,1050.4742,1053.2515,1027.3785,1032.3075,CI005841.WI
2022/3/3,1878.827,1889.7456,1874.5897,1882.9,CI005166.WI
2022/3/3,2984.3669,2992.9087,2971.3518,2989.7612,CI005185.WI
2022/3/3,1047.5297,1048.283,1023.7565,1024.1102,CI005842.WI
2022/3/3,1162.7548,1176.4135,1141.165,1176.4135,CI005832.WI
2022/3/3,1304.3263,1307.807,1296.8934,1303.5851,CI005813.WI
2022/3/3,18057.9004,18097.082,17682.1543,17713.2715,CI005136.WI
2022/3/3,3499.3469,3499.5571,3430.3379,3431.1987,CI005134.WI
2022/3/3,1205.1388,1210.6798,1197.1768,1200.4973,CI005804.WI
2022/3/3,1071.6616,1087.4298,1064.1563,1074.0255,CI005830.WI
2022/3/3,1591.7876,1600.094,1581.5824,1594.5192,CI005802.WI
2022/3/3,986.2697,989.4362,983.4134,987.2908,CI005811.WI
2022/3/3,10902.0742,10986.6143,10892.4072,10920.6729,CI005164.WI
2022/3/3,3136.2776,3138.032,3065.5681,3068.2212,CI005188.WI
2022/3/3,4111.9629,4129.2266,4095.0781,4123.6538,CI005110.WI
2022/3/3,4113.7988,4135.2876,4102.1436,4110.0347,CI005178.WI
2022/3/3,3984.3152,4059.1501,3984.2063,4038.2156,CI005117.WI
2022/3/3,1397.0027,1397.5026,1363.3425,1364.9829,CI005135.WI
2022/3/3,3797.5486,3835.3516,3797.3958,3816.5444,CI005171.WI
2022/3/3,1942.2253,1946.3782,1889.4642,1910.2791,CI005199.WI
2022/3/3,1004.9531,1009.1051,1000.9045,1006.4058,CI005826.WI
2022/3/3,1367.6447,1367.6975,1320.8341,1322.7402,CI005837.WI
2022/3/3,1198.3011,1198.4838,1183.0441,1184.7563,CI005807.WI
2022/3/3,1989.2709,1993.5432,1941.0474,1943.5704,CI005808.WI
2022/3/3,1102.5055,1117.4705,1101.109,1115.922,CI005827.WI
2022/3/3,1292.0525,1294.5752,1261.7593,1263.9453,CI005844.WI
2022/3/3,1336.2881,1339.6381,1298.161,1299.6801,CI005835.WI
2022/3/3,2237.5225,2308.0459,2236.354,2298.804,CI005173.WI
2022/3/3,6608.7046,6616.1743,6554.8086,6575.582,CI005127.WI
2022/3/3,4998.0889,5093.0107,4986.3125,5010.314,CI005107.WI
2022/3/3,17424.873,18052.6895,17424.873,17825.6387,CI005106.WI
2022/3/3,3866.6753,3866.6753,3796.8901,3803.7485,CI005140.WI
2022/3/3,972.355,977.5938,957.7515,964.5604,CI005817.WI
2022/3/3,1795.8093,1799.6855,1773.3276,1781.5844,CI005191.WI
2022/3/3,1571.713,1633.6147,1571.556,1626.2466,CI005172.WI
2022/3/3,13374.374,13423.6084,13171.8604,13221.9199,CI005160.WI
2022/3/3,2369.3281,2394.9666,2364.3076,2388.0046,CI005139.WI
2022/3/3,2960.4309,2965.3662,2903.532,2907.6387,CI005809.WI
2022/3/3,1648.0071,1651.495,1615.8694,1619.5822,CI005806.WI
2022/3/3,2897.7659,3018.9827,2871.1038,2964.9866,CI005105.WI
2022/3/3,1683.5165,1692.844,1650.8789,1653.8213,CI005162.WI
2022/3/3,1803.3926,1810.792,1766.7603,1774.3679,CI005845.WI
2022/3/3,2281.949,2284.1917,2240.2771,2246.2168,CI005190.WI
2022/3/3,1323.6801,1324.0284,1305.7197,1307.3221,CI005836.WI
2022/3/3,10223.9971,10239.3682,10161.7773,10193.5928,CI005124.WI
2022/3/3,1890.718,1895.7059,1877.1315,1886.405,CI005800.WI
2022/3/3,3606.2434,3671.0862,3606.2434,3655.7446,CI005122.WI
2022/3/3,677.6507,680.2594,665.0936,671.3692,CI005816.WI
2022/3/4,1850.0117,1866.4629,1809.1525,1838.3503,CI005111.WI
2022/3/4,983.6022,983.8335,970.3514,975.4346,CI005811.WI
2022/3/4,2288.999,2304.062,2264.687,2273.7708,CI005173.WI
2022/3/4,1059.4363,1072.045,1054.7448,1065.9778,CI005803.WI
2022/3/4,805.9052,815.9843,803.5902,810.2766,CI005840.WI
2022/3/4,1591.2009,1591.2009,1551.4211,1555.7936,CI005812.WI
2022/3/4,1305.8354,1317.8904,1295.6191,1309.4347,CI005823.WI
2022/3/4,1869.6456,1869.6456,1850.2114,1858.7771,CI005166.WI
2022/3/4,38067.9492,38194.8398,37643.9414,37862.2734,CI005145.WI
2022/3/4,1623.1945,1623.1945,1581.8479,1590.1923,CI005172.WI
2022/3/4,1928.7231,1948.8217,1910.2657,1915.7408,CI005808.WI
2022/3/4,3426.4602,3459.4473,3323.4758,3348.4661,CI005134.WI
2022/3/4,1180.3802,1188.319,1161.3051,1164.7228,CI005807.WI
2022/3/4,1163.636,1165.3984,1137.1997,1140.2839,CI005832.WI
2022/3/4,10144.2061,10144.4473,9987.3271,10018.6553,CI005124.WI
2022/3/4,954.6942,959.0483,944.4758,953.8404,CI005820.WI
2022/3/4,2994.9492,3000.6572,2965.0437,2974.3459,CI005185.WI
2022/3/4,2872.4702,2939.7876,2862.9199,2891.1125,CI005809.WI
2022/3/4,1207.1238,1207.2271,1187.8279,1191.7104,CI005804.WI
2022/3/4,4084.7432,4091.322,4032.6951,4045.7576,CI005178.WI
2022/3/4,2960.4065,2960.4065,2898.4453,2909.4207,CI005129.WI
2022/3/4,1899.9459,1976.8496,1894.7524,1936.5234,CI005834.WI
2022/3/4,2150.1848,2163.2734,2125.6763,2136.7456,CI005170.WI
2022/3/4,160.2364,162.8722,157.5793,159.0871,CI005101.WI
2022/3/4,1514.7343,1517.01,1494.5387,1500.5304,CI005194.WI
2022/3/4,1612.0519,1622.55,1590.8719,1595.8862,CI005806.WI
2022/3/4,1775.35,1793.4312,1736.2301,1740.8043,CI005838.WI
2022/3/4,4021.9241,4022.8792,3951.939,3963.5659,CI005117.WI
2022/3/4,1175.7156,1175.7156,1161.3838,1166.6598,CI005821.WI
2022/3/4,1780.0431,1793.7522,1753.1768,1760.7139,CI005805.WI
2022/3/4,3639.5955,3650.3767,3605.0503,3638.7131,CI005122.WI
2022/3/4,3793.1531,3819.2998,3771.1831,3780.042,CI005171.WI
2022/3/4,2609.1909,2609.1909,2559.1301,2568.1643,CI005146.WI
2022/3/4,10215.1826,10441.0186,10112.334,10158.8164,CI005153.WI
2022/3/4,1385.3296,1389.5793,1371.0378,1384.3694,CI005822.WI
2022/3/4,1309.7565,1320.8969,1289.2886,1293.4937,CI005837.WI
2022/3/4,3606.8879,3638.4456,3513.5718,3533.0698,CI005810.WI
2022/3/4,11792.3516,11905.7607,11524.2754,11576.8477,CI005133.WI
2022/3/4,,,,1000,CI005833.WI
2022/3/4,1291.7502,1310.8181,1284.7051,1288.7501,CI005835.WI
2022/3/4,4522.1152,4567.6582,4483.3564,4501.3569,CI005181.WI
2022/3/4,6547.1812,6549.4111,6425.0625,6443.8633,CI005127.WI
2022/3/4,5633.0938,5633.3994,5537.6431,5589.8774,CI005168.WI
2022/3/4,11796.125,12152.6133,11789.3232,11944.7832,CI005152.WI
2022/3/4,914.3486,914.3541,895.2838,897.9027,CI005196.WI
2022/3/4,899.751,919.5629,896.2183,910.5568,CI005848.WI
2022/3/4,7026.0317,7080.1416,6870.9634,6897.8027,CI005113.WI
2022/3/4,880.8561,894.0344,877.0658,886.886,CI005849.WI
2022/3/4,1710.392,1731.3213,1698.7312,1717.1715,CI005195.WI
2022/3/4,775.7041,776.709,771.0344,773.0286,CI005839.WI
2022/3/4,76971.25,77888.2578,76427.5859,76914.0391,CI005156.WI
2022/3/4,1300.1084,1304.8446,1283.755,1286.0897,CI005836.WI
2022/3/4,1114.3798,1123.8651,1104.1949,1108.7301,CI005818.WI
2022/3/4,1018.8666,1028.8674,1010.5688,1014.2277,CI005842.WI
2022/3/4,1877.4,1877.7026,1842.6952,1846.2067,CI005800.WI
2022/3/4,1130.1302,1130.1302,1111.6555,1113.8589,CI005819.WI
2022/3/4,447.6829,449.2603,444.0335,446.041,CI005814.WI
2022/3/4,2869.1763,2892.8152,2828.2905,2871.2546,CI005109.WI
2022/3/4,4948.7437,4950.7617,4889.8267,4900.1548,CI005137.WI
2022/3/4,1255.7418,1255.7618,1224.9468,1229.3699,CI005844.WI
2022/3/4,1114.1145,1114.1145,1098.592,1108.3074,CI005827.WI
2022/3/4,1147.3262,1147.4543,1118.5265,1121.8566,CI005197.WI
2022/3/4,916.7683,917.9886,889.9326,894.6479,CI005829.WI
2022/3/4,18005.3516,18625.4375,17970.4473,18498.8828,CI005143.WI
2022/3/4,1203.745,1206.9584,1192.9447,1197.844,CI005801.WI
2022/3/4,2035.7338,2036.6764,2015.1394,2031.7904,CI005163.WI
2022/3/4,1652.4346,1655.1903,1621.5876,1632.4015,CI005189.WI
2022/3/4,1149.8821,1154.4047,1133.5818,1136.4849,CI005815.WI
2022/3/4,1080.2396,1081.8643,1062.5609,1067.8698,CI005843.WI
2022/3/4,1359.5118,1376.9194,1343.7715,1349.0128,CI005135.WI
2022/3/4,8412.3564,8425.3975,8252.8555,8282.7842,CI005138.WI
2022/3/4,1100.4382,1100.4382,1073.6895,1079.2136,CI005825.WI
2022/3/4,17626.6992,18018.8008,17591.2188,17792.7754,CI005155.WI
2022/3/4,826.9746,827.1968,812.2841,814.8737,CI005828.WI
2022/3/4,3203.1873,3314.2854,3156.5806,3240.7959,CI005104.WI
2022/3/4,2388.1802,2388.1802,2339.1707,2344.6719,CI005139.WI
2022/3/4,666.0456,684.7224,663.8568,676.5828,CI005816.WI
2022/3/4,2231.6311,2244.4126,2203.7854,2213.5525,CI005190.WI
2022/3/4,1077.1326,1081.4598,1062.4451,1076.9401,CI005846.WI
2022/3/4,5003.3999,5046.3501,4884.4556,4904.5449,CI005107.WI
2022/3/4,2192.3279,2199.073,2161.4087,2166.7092,CI005192.WI
2022/3/4,3056.0291,3095.1694,2989.5024,3007.6941,CI005188.WI
2022/3/4,5785.5063,5841.8154,5719.375,5818.1685,CI005144.WI
2022/3/4,1649.0916,1668.1563,1636.4235,1647.5254,CI005162.WI
2022/3/4,13197.9063,13596.2109,13180.8164,13364.8037,CI005160.WI
2022/3/4,4296.9541,4318.0176,4243.1899,4260.5308,CI005102.WI
2022/3/4,2932.655,2997.3303,2897.3296,2907.0603,CI005105.WI
2022/3/4,866.8357,868.5543,849.7321,853.8431,CI005831.WI
2022/3/4,7203.8335,7204.3145,7135.2617,7155.8115,CI005165.WI
2022/3/4,15856.2803,16222.2217,15830.8252,15955.7598,CI005154.WI
2022/3/4,1108.8683,1110.7076,1085.4199,1088.6459,CI005187.WI
2022/3/4,1758.3307,1776.5662,1726.4164,1737.2131,CI005845.WI
2022/3/4,1145.6553,1155.7239,1138.9004,1146.1201,CI005847.WI
2022/3/4,2183.6863,2204.9131,2144.9976,2152.7295,CI005193.WI
2022/3/4,17825.3301,17964.2207,17419.3691,17478.5645,CI005106.WI
2022/3/4,1776.3081,1776.8795,1737.8733,1742.2073,CI005191.WI
2022/3/4,1236.8514,1236.8514,1215.4082,1220.7815,CI005198.WI
2022/3/4,4101.0693,4111.4453,4052.1106,4059.5955,CI005110.WI
2022/3/4,1001.7728,1006.1348,990.4056,994.6928,CI005826.WI
2022/3/4,1026.5332,1033.4355,1007.4584,1013.1783,CI005841.WI
2022/3/4,1299.5511,1301.165,1285.1506,1290.9487,CI005813.WI
2022/3/4,1693.9553,1710.7609,1663.8138,1688.6416,CI005824.WI
2022/3/4,10859.7539,10874.7969,10729.2842,10752.8965,CI005164.WI
2022/3/4,1588.3091,1596.8258,1574.7421,1581.2595,CI005802.WI
2022/3/4,1065.3271,1099.6581,1053.3842,1088.6498,CI005830.WI
2022/3/4,959.4697,981.4325,954.6104,979.3625,CI005817.WI
2022/3/4,1896.4585,1924.2441,1874.8741,1899.2927,CI005199.WI
2022/3/4,17372.4063,17443.1543,17024.8066,17212.1602,CI005136.WI
2022/3/4,3787.9097,3803.7813,3741.4502,3756.02,CI005140.WI
2022/3/7,3618.1221,3619.9299,3567.9268,3591.6833,CI005122.WI
2022/3/7,876.1762,876.5348,848.657,853.3401,CI005849.WI
2022/3/7,9943.0215,9943.0215,9714.2744,9741.0879,CI005124.WI
2022/3/7,18074.8398,18318.3164,17855.5215,17963.498,CI005106.WI
2022/3/7,3749.7205,3769.8513,3698.5479,3713.886,CI005140.WI
2022/3/7,2945.5867,2957.6497,2844.1252,2871.6753,CI005105.WI
2022/3/7,2339.7195,2351.4106,2300.4478,2312.7029,CI005139.WI
2022/3/7,1719.257,1719.4353,1662.0494,1672.5667,CI005845.WI
2022/3/7,1102.8575,1107.7018,1087.7291,1090.3184,CI005827.WI
2022/3/7,1220.5607,1220.5607,1177.1702,1182.832,CI005844.WI
2022/3/7,998.4698,999.2947,975.5789,979.4857,CI005826.WI
2022/3/7,1072.2426,1082.6161,1056.02,1063.8167,CI005825.WI
2022/3/7,2553.792,2559.1306,2492.6455,2503.9504,CI005146.WI
2022/3/7,1281.2336,1281.2336,1227.5288,1234.5576,CI005837.WI
2022/3/7,18087.7461,18120.1641,17173.5762,17301.4023,CI005143.WI
2022/3/7,1281.8523,1281.8523,1229.301,1235.4249,CI005835.WI
2022/3/7,6426.8989,6442.6523,6297.8481,6319.7944,CI005127.WI
2022/3/7,1349.9813,1353.6251,1320.9348,1325.1996,CI005135.WI
2022/3/7,3337.9646,3361.9768,3223.2722,3248.3169,CI005104.WI
2022/3/7,1719.9915,1721.5094,1661.9442,1679.1257,CI005824.WI
