,000300.SH,000905.SH,399006.SZ,000906.SH,000852.SH,881001.WI
2013-11-15,0.020062043800371406,0.020935945112204746,0.0155121324320799,0.020288521241958676,0.01918048168390196,0.020555614904187457
2013-11-18,0.033253017993528776,0.024469737601339404,0.01741378603871249,0.03097139414908411,0.022420338330842032,0.02910467275800594
2013-11-19,-0.006892000215735162,0.003261072311006379,0.005433136790352075,-0.004270219777173947,0.0057099365788783,-0.0016558390016288601
2013-11-20,0.005259594811793357,0.009951918632734142,0.0008458086253991835,0.006480382623938095,0.009023756967582418,0.007311625755495731
2013-11-21,-0.006128626512980134,-0.0033966004088089824,-0.00023936628737494597,-0.005415379003652573,-0.0018323415300955483,-0.004682051478081548
2013-11-22,-0.004990479209656161,-0.005860697830243105,-0.0029916401902147093,-0.005218277461152324,-0.0023575447236818233,-0.004734533048478198
2013-11-25,-0.003892055003373733,-0.0008207650967170428,-0.0009821885663057854,-0.003088765460825404,0.0012784729947201312,-0.0018165993022302423
2013-11-26,-0.0005078226882449045,0.001581934794283384,-0.0015002376728925609,3.940649275008231e-05,0.0037922970210180736,0.001170835528413027
2013-11-27,0.01133652451018174,0.011461964034411682,0.029123260058799248,0.011369461853555354,0.015352832096687525,0.012569102005279578
2013-11-28,0.010374486276760917,0.008460944198284998,0.005403628644948328,0.009872362106493483,0.00619482748902352,0.009145590695467097
2013-11-29,-0.0002402102044247212,0.00604614310777406,0.022573412405987755,0.0014074673674574268,0.012120686340457704,0.004607115781523486
2013-12-02,-0.008264232389099523,-0.044475662904487484,-0.08260330076658905,-0.017797553248554546,-0.062182068787285,-0.030758007971647235
2013-12-03,0.00992067101374742,0.023625878942895105,0.0011164906465994991,0.013431154349086255,0.016795228920421634,0.014191134863383519
2013-12-04,0.013243495945609645,0.018923277602977268,-0.011982516137203808,0.014713150506292596,0.008582322313179782,0.01376784611372059
2013-12-05,-0.002803079427990837,-0.001086702815511192,-0.030816254624937617,-0.0023572189877345885,-0.006435264659160339,-0.003414305684654448
2013-12-06,-0.006446000866219475,-0.002530338094506068,0.003924077380110469,-0.005427391951225133,-0.0015560175326933936,-0.0047821783309768716
2013-12-09,-0.0005770123969991945,0.007380097341445107,0.028946380583750368,0.001499263675236437,0.014545613787972388,0.004972063365876293
2013-12-10,0.0009996442082655778,0.0007047134232960977,-0.007887478205546257,0.0009223498773152111,-0.0005640224434210428,0.000962241846118169
2013-12-11,-0.016532277458890514,-0.011063448902236251,0.010214940730777427,-0.015096890241946208,-0.005991807152634907,-0.013122555779022
2013-12-12,-0.0011389431950009376,0.002606238385575791,0.027973370938646186,-0.0001520062959060695,0.009516798460577928,0.0026465138400345745
2013-12-13,-0.0014008211567146881,0.0021629007378678186,-0.0009184581159648771,-0.00045908386930567974,0.0029390721556855435,0.001181361133443678
2013-12-16,-0.016087165544978015,-0.01725134087084385,0.0014200289013045133,-0.016387381008575227,-0.013418442295411304,-0.015452685933334593
2013-12-17,-0.00487642545809115,-0.006140422503995266,-0.00959797118342952,-0.0052019240034628334,-0.005925834913817618,-0.005645066491859815
2013-12-18,0.00036072341595734677,4.694802618768491e-06,-0.00920821063476149,0.0002691517966360905,-0.0010289372242286744,-0.0005605342340409378
2013-12-19,-0.010527628661825493,-0.010177762650151457,6.687898089176754e-05,-0.010437447274987726,-0.008042646663380918,-0.009693059218912264
2013-12-20,-0.023269493785397888,-0.012653678251752409,-0.001886816486795563,-0.020538087209318056,-0.01017817843882244,-0.01801342604832668
2013-12-23,0.00283828533502824,-0.00113797644089865,-0.008700548929022011,0.0018070921257619312,-0.0033636873076910894,-6.326464637765948e-05
2013-12-24,0.0015959016056189155,0.006937434573299052,0.012887771703709229,0.002976954227357837,0.010406142258807937,0.0051568539994376284
2013-12-25,0.007368956511706808,0.010547395217930413,0.02344888836635476,0.008194160211572816,0.017131153960942818,0.010970448570574144
2013-12-26,-0.017255575655825663,-0.017151583595753948,-0.014597067080842583,-0.017228528369084686,-0.017767121396315314,-0.017653560556096428
2013-12-27,0.016838135127093947,0.015399403494186106,0.019508717758864327,0.016463925217778255,0.01832986488478692,0.0172500654823487
2013-12-30,-0.0017451870606100784,0.0032175025402721314,0.010574039134607032,-0.0004550185304929586,0.0072133486228133144,0.0016438308505504096
2013-12-31,0.013293567440675044,0.0042205579172111445,-0.0027095049801680875,0.010926196831613695,-0.0010313117202069358,0.0077112664946193
2014-01-02,-0.003454038710297557,0.004905335358528462,0.02189361904382248,-0.0012879665306352731,0.012634565292120394,0.002646449935734827
2014-01-03,-0.013436389147528559,-0.008202700760600867,0.014881436875986018,-0.012071841727319703,-0.001707897345522569,-0.009186518316365489
2014-01-06,-0.022761689364185645,-0.027622974617405805,-0.021814848762603076,-0.024034366682323564,-0.026585111657822,-0.025032883764437696
2014-01-07,-0.00028410144208282416,0.006134364242832777,0.021875151134110437,0.001390071456731477,0.010719588689878276,0.0038085682876812955
2014-01-08,0.0017470948404401312,0.001216767880970511,0.039006090472654874,0.0016080177406611127,0.010343256798107546,0.004362441696706277
2014-01-09,-0.008782685842569153,-0.011284025354414697,-0.017636010229014044,-0.009437085695503784,-0.016177200875623958,-0.011953507884161165
2014-01-10,-0.007816504299077315,-0.018232841083510608,-0.01951973708996381,-0.010536568982798396,-0.017364502008213396,-0.01246624666246904
2014-01-13,-0.005067009063197479,-0.004578582463814216,0.007009521895334599,-0.0049404877252746645,-0.0018671162503181085,-0.0037787034317974706
2014-01-14,0.008737376799431418,0.019798893693833402,0.027977939341995915,0.011604446785961049,0.023232727810646777,0.014368227282859613
2014-01-15,-0.0017646957809084771,0.006680541023918801,0.010283985620836761,0.0004425766879618101,0.01043146130167546,0.0032056979237020545
2014-01-16,0.0013142044083568768,0.0016644454284652599,-0.014244098343629037,0.001406139290837491,-0.0019639104202292166,0.0006293748696898694
2014-01-17,-0.015080629556153247,-0.011415028454783276,0.0002479996960928606,-0.014116893183145707,-0.008933466420854672,-0.01239103206844006
2014-01-20,-0.005735629482466689,-0.007568257979827955,-0.01631877687639414,-0.006218619667497813,-0.006772248717718049,-0.006852737184539976
2014-01-21,0.009887843589522181,0.015362535588104189,0.025071098885728893,0.0113296235446747,0.016256271664308125,0.013354113358230703
2014-01-22,0.025777517703585506,0.026738138454336938,0.01747430270503822,0.026031714924958663,0.02166544198192549,0.02501603349941198
2014-01-23,-0.005306632153725071,0.006960702198080453,0.020802645171158828,-0.00205922612889352,0.009437446431442528,0.0016443418926303376
2014-01-24,0.006178174631444377,0.014947643253693844,0.015673354886163372,0.008520258941227812,0.014683594746961572,0.010295935930401375
2014-01-27,-0.013251677221756644,-0.00018569705161502442,-0.004555951367256917,-0.009741139054582055,-0.0028185710479466703,-0.007770871972291166
2014-01-28,0.0017762382108732987,-0.002096113110251163,-0.004283097229487915,0.0007254550064181036,-0.003058273795704471,-0.00021628371764136975
2014-01-29,0.003570503478830793,0.008942100929059471,0.017118409069283868,0.005023834487953347,0.013523906889295596,0.0075018741739264535
2014-01-30,-0.011370507244652921,-0.0058933848456548385,-0.0003668493785945581,-0.009882717411843534,-0.0034203083583110865,-0.007948141400272394
2014-02-07,0.004555381506958322,0.018596464316819526,0.02453846246402008,0.008384422903363137,0.021966925001680918,0.01239420161854638
2014-02-10,0.024881999093326335,0.029552481749999,0.013523961513342297,0.026168351383922716,0.025970446506882298,0.0264002589194736
2014-02-11,0.007950487181228504,0.001410680233542689,-0.016907265605134426,0.006142875519784683,-0.000317596590833173,0.004351098438475913
2014-02-12,0.0024869156907579826,0.011036722578153324,0.008391442627480731,0.0048387780015635255,0.012792484046324715,0.007678685750750589
2014-02-13,-0.005102900343306658,-0.01478373553962622,-0.03560792900622469,-0.007782178711107804,-0.02064864398306817,-0.011727640968004095
2014-02-14,0.007028129186674117,0.017157909007010363,0.02063993008024209,0.009811938173549518,0.020179003969864214,0.013515328457086175
2014-02-17,0.007001295971597581,0.01900869826034794,0.02825732426255976,0.01032400649940789,0.02335804375083742,0.014612005516847458
2014-02-18,-0.012633849372330606,-0.001197793837509813,-0.008517171644587308,-0.009441644774725911,0.0005567286786986032,-0.006392119823412733
2014-02-19,0.011485067309486919,7.010957770507653e-05,-0.0006076328784390312,0.008271914094091075,-2.0897445687630624e-05,0.005794670584668452
2014-02-20,-0.009191494965035848,-0.01400263403417395,-0.018931599415178208,-0.01053490654402221,-0.016594871698720648,-0.01254682361029706
2014-02-21,-0.010117004366461084,-0.006544597573770018,0.0029706355219632835,-0.009122723676825838,-0.0008714704256143828,-0.007002509858696988
2014-02-24,-0.021986985788947838,-0.003912014725187334,0.013398347662149292,-0.016943477665802457,0.006700352629214663,-0.009671423650826851
2014-02-25,-0.02555871301493916,-0.03515838113572254,-0.04372328778864774,-0.02827277596908429,-0.0424753696721169,-0.033015501319851676
2014-02-26,0.002546909994814468,0.006573621353250719,-0.004553568942840101,0.0036778008475090718,0.006671997941176623,0.004404853949301118
2014-02-27,-0.004297392305185587,-0.013229658832144654,-0.03501263655494427,-0.006813699338308594,-0.01765276919418056,-0.009825238607120701
2014-02-28,0.011542132520746326,0.01047137450704972,0.014305234413713064,0.011242975931399536,0.009795120518997703,0.011259715336396182
2014-03-03,0.00523136838443462,0.020842927527126336,0.02107821204911296,0.009596687773598166,0.023056158317439342,0.01408762994910528
2014-03-04,-0.00278354798504351,0.00018921853484245687,-0.0031990138819592536,-0.0019426912059518188,0.0015683744656526874,-0.0012116712824367497
2014-03-05,-0.009292336626419878,-0.005365843204459959,0.002825152760926053,-0.00817996643380718,0.0003462352658554484,-0.005851992715236171
2014-03-06,0.004463080921414979,-0.001245237486700687,-0.0013997206021119767,0.002841143061918061,-0.0002552550919059004,0.002324088119974183
2014-03-07,-0.0024272715645779555,-0.005036010113183079,-0.0013107441361805835,-0.003165597779995197,-0.002531035921163148,-0.0030442682320091542
2014-03-10,-0.03254582499753286,-0.0379327128806935,-0.036654523346736405,-0.034068116138309346,-0.038216021342125636,-0.03540326380824211
2014-03-11,0.005183557720588531,0.0010403487447943902,-0.008002427734737281,0.004017828724916718,-0.002927947987174793,0.001898456669877644
2014-03-12,0.00259548595056292,0.00036281202610579744,0.0024738270814213467,0.0019691744633875074,-0.004186037006926636,0.0003038148840329099
2014-03-13,0.01239230815076058,0.010731409005753834,0.026864084455707437,0.01192706536870548,0.014204134962235972,0.012993448577478504
2014-03-14,-0.008174896149337649,-0.0046507092389176845,-0.0019730578429571484,-0.00718902559889802,-0.0018690013608666236,-0.005377117374903602
2014-03-17,0.009516514700146516,0.020101697748121337,0.030260365782648933,0.012485206004458153,0.024678769933985968,0.0162959977505412
2014-03-18,-0.0022888068247040884,0.005558398346419956,0.005567156147731096,-7.115197900070387e-05,0.006380818142196033,0.0018875092450178013
2014-03-19,-0.008073866312338812,-0.0021377714484680636,-0.013073826768261491,-0.006387056086793734,0.00067059566688605,-0.004563163778683393
2014-03-20,-0.015985421077199354,-0.02615010074929536,-0.03311856294122916,-0.018886571308960702,-0.028217431174823712,-0.022211091399001508
2014-03-21,0.03441884802203373,0.019556939135495235,0.0015391582455006893,0.030209940483564214,0.014924772809591822,0.026094754924557383
2014-03-24,0.00822494740128549,0.008468036571271284,-0.01587925400045063,0.008292586350067622,0.0013260744889181258,0.006270791005443835
2014-03-25,-0.0009712600744112173,0.001325435081654855,-0.001767702430555078,-0.00032725679700323305,-3.7322071637417514e-05,-0.00043402525840063503
2014-03-26,-0.0015604017586137253,0.00259524587436589,0.016338978967955785,-0.00039323838842144493,0.00566557888591107,0.001407981428001599
2014-03-27,-0.007065715297734294,-0.01435910815488786,-0.035023638310569795,-0.009120370649420104,-0.02033252608731467,-0.013436497553738515
2014-03-28,-0.0017358574240375591,-0.01996656223916361,-0.027386685614533675,-0.006842509939543587,-0.027563133728417774,-0.013387488546582867
2014-03-31,-0.0026301543008368207,-0.006405461937575273,-0.0020293122886133374,-0.0036741002068161736,-0.008244809053835303,-0.005148800888894714
2014-04-01,0.00783206487428392,0.015349940737438672,0.02052342220213886,0.00990476783753694,0.0176285862900284,0.01264412371035966
2014-04-02,0.00814196193914798,0.0006552142229955038,-0.019975631913485163,0.0060664595680960266,-0.006609828994932704,0.002368171867504528
2014-04-03,-0.0072081466410055224,-0.0014769186295486543,-0.0013604089811389824,-0.005626919505605467,0.0006765898420144291,-0.003910804165885046
2014-04-04,0.009452159068234574,0.011023078423521824,0.015504423091830012,0.009887214202151138,0.012103815016667454,0.01100565623792133
2014-04-08,0.023722106711959522,0.010762512156566727,0.0033005677422037073,0.02012991760049303,0.006503176224713242,0.01679713346382882
2014-04-09,0.0005828412258259841,0.009273098295294014,0.01426823753703236,0.002969256520374593,0.01172994792577535,0.0056726378272167225
2014-04-10,0.0156976172820756,0.005049835176744261,0.007792992436127425,0.01275461932433378,0.003958359900433429,0.010477966739022081
2014-04-11,-0.0013611808804882307,-0.00436907626942394,-0.01248459608063484,-0.0021858936017549653,-0.005556063037035343,-0.00317485172574463
2014-04-14,-0.0009041400188316283,0.007494291496505756,0.006473353232167616,0.0013946708809814076,0.007349599146704117,0.003419965088109191
2014-04-15,-0.01725724043721853,-0.007262800117492275,-0.002068144599658613,-0.014504549450395946,-0.004014897007239599,-0.01201033617062449
2014-04-16,0.0013738734394783169,-0.0005029953459877327,-0.00772690342064197,0.0008526598973502067,0.0018569221345117756,0.0009359985717235953
2014-04-17,-0.0034593102163199703,-0.0012296377780148717,0.006096502327661662,-0.0028413515771389826,9.28287328446267e-06,-0.0018305016424191053
2014-04-18,-0.00014563087158731317,0.0035671765954161496,0.007186359079578766,0.0008847330496507367,0.004667591644831573,0.0021137656900445576
2014-04-21,-0.016736952787596453,-0.01586518821560876,-0.009850306987198508,-0.016494375699269002,-0.01548813432576861,-0.016486514592056845
2014-04-22,0.004364845687366053,-0.0045817039005764506,-0.02028374067255163,0.0018740856469561154,-0.009773973346970253,-0.0020085564685495302
2014-04-23,-0.0009682287150143517,-0.004560483728971257,-0.007296134448246987,-0.001961769295930697,-0.0036196201694519087,-0.002526663082455132
2014-04-24,-0.0019109951938060608,-0.011289158417252703,-0.005226780294291924,-0.004498296658356636,-0.01014600832920082,-0.006382710063540553
2014-04-25,-0.010339314687140838,-0.021656137196893258,-0.02091845047953595,-0.013439531367494423,-0.021396263410969615,-0.016665056855219715
2014-04-28,-0.01515665925217244,-0.030543999877916662,-0.02681315857305084,-0.01933794084980344,-0.03452622859527005,-0.0252719550343362
2014-04-29,0.011007653975303506,0.014745997726207504,0.007381112782289761,0.012011808345312836,0.012396678337523335,0.012827956903241667
2014-04-30,8.75620230998372e-05,0.0072865844362793334,0.0131586531211338,0.0020269264640947414,0.010280048552673459,0.005471164897452311
2014-05-05,-0.0010140554853732366,0.008528027146942369,0.014757533651961524,0.0015702548515006542,0.011513254573282021,0.005348119429781757
2014-05-06,0.00039787244895601366,0.005184440990256664,0.011298272236753781,0.0017029829033954184,0.007589886588629804,0.003998921615310073
2014-05-07,-0.00927628992902339,-0.01781439399892086,-0.020376532625385472,-0.011613107974585053,-0.017157945244180146,-0.01383000124677368
2014-05-08,-0.0008515352900552418,0.0010789434034717182,-0.00789752136586508,-0.0003264685290957359,-0.00016545283116266573,0.0002944884257711091
2014-05-09,-0.000742216328197307,-0.010119576101401951,-0.016606020922976854,-0.0032955529902321283,-0.011126668702441006,-0.0057167235913160655
2014-05-12,0.021623675963992887,0.026032138668716138,0.015650921988520326,0.022815830925062442,0.02110452526699433,0.023517588237010584
2014-05-13,-0.0023861794249134313,-0.0015390433906374177,-0.001594327386288793,-0.002156346707744638,-0.0003535513114829628,-0.0016563069749652513
2014-05-14,-0.0011403074783939405,-0.000810898134697874,0.0018938384822966014,-0.0010510035802478175,0.0006288794011720497,-0.0003453476564807865
2014-05-15,-0.01302171083037344,-0.01878803923336721,-0.01938121206480854,-0.014585746708441556,-0.01877129489800604,-0.01664503091870067
2014-05-16,0.0008712345225282186,-0.0015221026397134129,-0.02185697344002089,0.00022444889116879179,-0.004359768749476938,-0.001093524160275373
2014-05-19,-0.014356798288125826,-0.00571343316903946,0.0015475269329207726,-0.012026190572617144,-0.003083514956612768,-0.009479751878070585
2014-05-20,0.0002969066394093243,0.002792168326782471,0.013250068586770478,0.0009741912518546561,0.004855800729368307,0.0026611619320215762
2014-05-21,0.009516152740537616,0.008510890247085966,0.01056444116283582,0.00924267560373248,0.00862249075228992,0.00957624735498674
2014-05-22,-0.002358250952172621,-0.00031862652221551646,0.0093155010828464,-0.0018040302292033328,0.0019786852598017075,-0.0006121992450359439
2014-05-23,0.008234203151016523,0.010790573763927731,0.020862330673258277,0.008929434364073884,0.012116800122272266,0.010283945400869611
2014-05-26,0.0035198057730027347,0.010807690245745278,0.019105739360708866,0.005506270150531128,0.013649006712118317,0.00866851223208146
2014-05-27,-0.004033440075399686,-0.002394521522868651,-0.010959607316701918,-0.003584233787229817,-0.004448650636253437,-0.00385363138995793
2014-05-28,0.010279050706009304,0.011331155413294132,0.025022889356372657,0.010567329176489398,0.01433263990104524,0.012128045757228147
2014-05-29,-0.006540201866732392,-0.01028618278283442,-0.01849106515376361,-0.007568531573311749,-0.011856004506015108,-0.00941164300963083
2014-05-30,0.0006032023549018668,0.0019286385423667647,0.0029789714292670923,0.0009664255103602616,0.0028535016236222667,0.00184438234742084
2014-06-03,-0.0030355248221161225,-0.0017032109260380094,0.0011364610542080144,-0.002670432713924797,-0.0017191478998578565,-0.002221190197329762
2014-06-04,-0.01006736070864109,-0.00874299843357446,0.0015860566448802308,-0.009704137937535686,-0.006361306156015145,-0.008861114871021706
2014-06-05,0.010491130371371345,0.011284687860060467,0.025545539971461303,0.010709334039673602,0.01314522404724279,0.012484002350595696
2014-06-06,-0.007386768914006389,-0.003580846308312316,-0.003714545822076636,-0.006341300019737175,-0.0019313544977418516,-0.004635321723552974
2014-06-09,-0.0002037741788603006,-0.00547464037316808,-0.01760306032002732,-0.0016558147201846324,-0.007482126353218397,-0.003420505608907893
2014-06-10,0.012644539308554066,0.011215482896454333,0.020499368722558378,0.012252216849625831,0.012676591116402434,0.01322918492100935
2014-06-11,-0.00023227105569506083,0.0046958100988563215,0.009983964498833216,0.0011189659840864143,0.006797782456877041,0.003099524118954019
2014-06-12,-0.003404348272788549,-0.002057515569389856,-0.002668591504386383,-0.0030337986678657934,-0.0012503333021051004,-0.001813628621090905
2014-06-13,0.010602718479063595,0.010764359383737558,0.013927885027853505,0.010647338573926664,0.011560802819498965,0.011502093356606251
2014-06-16,0.007174294035314008,0.0060191846091424165,0.009313439398640343,0.006859582312562279,0.007150083142453282,0.00737460893476466
2014-06-17,-0.010119738760091358,-0.009102726169041477,-0.013026552527889264,-0.00984305714152655,-0.008981170891382468,-0.00939550606905752
2014-06-18,-0.0043485795561913655,-0.005476441377717442,-0.009757294557767362,-0.004655579944308124,-0.007520992188307926,-0.005620893792695713
2014-06-19,-0.015429774205539239,-0.02654286476319042,-0.03177147063287075,-0.018454390790811764,-0.02960711421281691,-0.02252165950699088
2014-06-20,0.0046179734233794244,0.008959196356252704,0.01009120474310096,0.005789662863892937,0.011601501296294347,0.008399283754785096
2014-06-23,-0.0012257052719365383,0.0070030628008767234,0.020465793391514976,0.0010023757419293433,0.013452457182899754,0.005402352768640517
2014-06-24,0.005018954037045787,0.006112353143273167,0.005991406636239619,0.005316877137551959,0.007735953610250046,0.007224497887996575
2014-06-25,-0.005338440830260343,-0.006556829633650467,-0.007836055494257133,-0.005670538746289308,-0.0037830424719821542,-0.0046858591762443105
2014-06-26,0.007361588771948211,0.012564138195032448,0.020287655625785543,0.008778669556872284,0.016436704490899606,0.0116964606340947
2014-06-27,0.000550003815593208,0.007087870117427737,0.0018336936519719738,0.0023376683904142706,0.007535005187383215,0.0049268963009095924
2014-06-30,0.0069107986111434675,0.009148121665390077,0.011445008874472109,0.007525252422254466,0.011371412941230237,0.009015692015284927
2014-07-01,-0.0002581845423666247,0.006834054242869269,0.0050017441322408665,0.0016937934049739965,0.006416964059227751,0.0035808746243005786
2014-07-02,0.002914219478424932,0.006980241038978875,0.005809159786248841,0.004038993218096396,0.006060328658553986,0.004986393732380997
2014-07-03,0.004295518795025129,0.010136681987580758,0.001877548088401223,0.005915778347293308,0.007114301780739054,0.006549540053986652
2014-07-04,-0.0006866367732749426,-0.0037530658786703876,-0.007707702008220245,-0.0015405730931908124,-0.00062842383071509,-0.0009826815331786677
2014-07-07,-0.0011043308035314483,0.0024789234075844216,-0.012573336790310282,-0.00010820689157668736,-0.0013494495824781783,-0.00039642860443795026
2014-07-08,0.0019225387804651594,0.006281996608284806,0.012078436661742803,0.0031379386360448824,0.008849359910582935,0.0052157792541140694
2014-07-09,-0.014567022843208755,-0.014184939650326099,-0.018533732655194996,-0.01446032590172756,-0.015461258416740509,-0.015201670677916872
2014-07-10,-0.0027286139125334867,-5.172754949024031e-05,-0.014948226139497917,-0.001979657729624998,-0.0003301385508457136,-0.0005870857946157717
2014-07-11,0.0024089447356716587,0.011941395179245317,-0.003328733717433006,0.005080625013963924,0.00617644013776401,0.007723670855125022
2014-07-14,0.011056285145918754,0.01515006758482098,0.005685103528030354,0.012211564732528959,0.011893255494770905,0.013013598835200847
2014-07-15,0.0014817488873071045,0.0005649258996156975,-0.018873210589070006,0.001222635446205996,-0.0064492442152015925,-0.0013390335743488286
2014-07-16,-0.0018887564736347318,-0.007572231697487875,-0.016889975090753604,-0.0034967266044742904,-0.013493346760585305,-0.0062792144875900395
2014-07-17,-0.006356904242911005,-0.007552462150911899,-0.004403104772810897,-0.006693427034641701,-0.003566569707891303,-0.005401046531033707
2014-07-18,0.00328037873632151,0.0027486456452285365,-0.005246003036237521,0.003130546193686926,0.000585179712520154,0.003085109106544782
2014-07-21,0.0009939264670004837,-0.003037461029887042,0.0007986694458014282,-0.00013977222749936494,-0.00254868588729327,-0.0009642589870937314
2014-07-22,0.012188090726332191,0.013161988783800033,0.017126701939225622,0.012461150542476486,0.013992344204562763,0.013446651052310559
2014-07-23,0.002341863767833153,-0.006410275248770153,-0.027272747788579136,-0.000115852879539158,-0.01393778031194399,-0.004292295638029985
2014-07-24,0.017827560146744446,-0.0007123291858027797,-0.01640638654266445,0.012654028774523329,-0.007747528259979047,0.00662258334663527
2014-07-25,0.010477801892253877,0.008775540960623027,0.010920063936899755,0.01000887134820987,0.008253529392639394,0.010432819969340212
2014-07-28,0.02806648575905537,0.01921169269605041,0.022367176660175098,0.025631416146702,0.017256063450065726,0.0239387736831527
2014-07-29,0.0032152888015261464,0.009473480420298398,0.013112701374714899,0.004925772966577194,0.012465198061825238,0.008069732396389523
2014-07-30,-0.0040139506015564996,0.0016573737446713224,0.008240198713886366,-0.002456836909994039,0.008370311788169242,0.0012726445580006989
2014-07-31,0.012161871756852245,0.010014387273905754,0.0013450129511490998,0.011569950429052572,0.005292369464810685,0.010615738411882202
2014-08-01,-0.008870967398801301,-0.010999648817430875,-0.01383814884451531,-0.009457240983391941,-0.011638176565776155,-0.010395935245457837
2014-08-04,0.019841143778531935,0.016300339721045318,0.002928492885790897,0.01886836506053598,0.012990991767869015,0.01806849435608993
2014-08-05,-0.0026380481726874776,0.004971666432569367,0.02321440253989078,-0.0005521974427419086,0.009456189076922285,0.0027802375015141727
2014-08-06,-0.0025880482984173576,0.00662330353571523,0.00370987703315666,-4.9185299142700544e-05,0.004284782841217442,0.0023284543227949928
2014-08-07,-0.01513358251301936,-0.009820956008650258,-0.002717940457188037,-0.013659392431822381,-0.0065109748840112966,-0.012121076275742118
2014-08-08,0.0015798358465914236,0.005974442907171798,0.01131915056078136,0.0028042818260116424,0.009246868713656022,0.005210545700235615
2014-08-11,0.014677405932048587,0.015149719472402609,0.014765743822802485,0.014809278242583945,0.015264867697244949,0.015531301433899152
2014-08-12,-0.0035077276122889365,0.005206284278474421,-0.0009629527881274958,-0.0010710815713176193,0.006929862316544227,0.0015500925219961844
2014-08-13,0.0007844544795786029,0.0004552473449967138,-0.008685670255321134,0.0006919516725607041,-0.00027394151104494186,0.000452172933878607
2014-08-14,-0.009731650459260341,-0.0064303108108507865,-0.0028938625697007376,-0.008803382763592668,-0.0033577367208146944,-0.007417240176393841
2014-08-15,0.010569598171189843,0.011462662432685672,0.008800966164675373,0.010821206888088606,0.01070134150986817,0.011468464233185205
2014-08-18,0.005899683771527439,0.013542705593317226,0.02606052205786775,0.008055876839041272,0.016707001417422422,0.011514768670437643
2014-08-19,8.675284115560299e-05,0.0029873689206574607,0.005359271357469717,0.0009094352815637139,0.004427195255734984,0.0026059108542687156
2014-08-20,-0.0036331970112449537,0.00010251419966213456,-0.006260112113929559,-0.002571596708881209,-0.0021575258810841665,-0.0018711136818086924
2014-08-21,-0.005027597690753604,-0.00043558510152217803,0.014345623243314499,-0.0037191096216151326,0.002884324894398829,-0.0013047099846359698
2014-08-22,0.004723384661912652,0.005853042193867743,0.009559487278305258,0.005046548669254361,0.008585914740048276,0.006313741028392538
2014-08-25,-0.00951270079362001,-0.007654112830602073,-0.012256776596370542,-0.008980786592780801,-0.007112664953168363,-0.008522206482170046
2014-08-26,-0.008011992165141424,-0.017729325258705894,-0.02261799715474236,-0.010797246425875649,-0.019730986505570307,-0.014276235830010489
2014-08-27,0.0015072553065884231,0.0030910330094375215,0.006654147326648387,0.0019577167444178286,0.00552535200894498,0.0034390203274819995
2014-08-28,-0.007010240183537088,-0.008983509499205365,-0.011787770847705725,-0.007572491347423181,-0.008693511457652934,-0.008482930173766622
2014-08-29,0.011685742693003619,0.010586571612331367,0.014727221567251612,0.011373126793435861,0.011517178932072557,0.01190495732722961
2014-09-01,0.007283109387342187,0.017968648194767768,0.0199190013963098,0.010320967575898232,0.018720650413942334,0.013864685679602785
2014-09-02,0.01322242398793879,0.015236579860594963,0.008390445492045477,0.013799326636842075,0.014826601694510156,0.015294210004371027
2014-09-03,0.009377068964072373,0.0070883193622544634,0.008627792001954973,0.0087203963494435,0.007862029097215586,0.00879213439810887
2014-09-04,0.007217587899227746,0.008533907685203988,0.012073036456644952,0.007594532939808239,0.009834610435914356,0.008921008947167821
2014-09-05,0.009494176959753037,0.00399923750281305,-0.003796690500182803,0.007918957228809568,0.0032512446362615768,0.006925520305169178
2014-09-09,-0.0016474370411621857,0.007548525931999075,0.0028070222541422486,0.0009786075610756773,0.006124250217069403,0.0031770578823427866
2014-09-10,-0.005231013600390052,0.0017461772861257251,0.0072937590402250676,-0.0032262829772059963,0.006873721207022443,0.0005547448599046566
2014-09-11,-0.003691365805347903,-0.0010545851310502271,0.005382367364513792,-0.0029300660715042407,-0.0012674540129632803,-0.0019503792798824223
2014-09-12,0.00614990010126043,0.011053696304864035,0.0073409763558038455,0.007568759498197128,0.012447105844958596,0.010017528040803128
2014-09-15,-0.0004794209874023108,0.010638331417890055,0.0013214173940257342,0.0027479569002061377,0.010252515663565574,0.006080623933804141
2014-09-16,-0.019868791464264766,-0.03369883443871157,-0.03473152768267544,-0.023914564707592588,-0.034519009846388456,-0.02837726633313089
2014-09-17,0.005258365724548103,0.008718243237716146,0.0040648143748344195,0.006260463182188686,0.007022054824180303,0.0071723832985774675
2014-09-18,0.0030558116640556896,0.007034073708607798,0.007889160972958274,0.004211068174262509,0.007941829731296887,0.005826799612472163
2014-09-19,0.006869783415204267,0.008416597637342893,0.005592348202660735,0.0073203116934894815,0.01143610944838507,0.009136145248435054
2014-09-22,-0.019087411363382285,-0.013553624740397922,-0.010520143763958123,-0.017474433992735666,-0.00841741205507102,-0.015617875028577836
2014-09-23,0.008635010845257477,0.012833417372693041,0.011889954717454269,0.009863733443250075,0.014514104272642913,0.01220173435723364
2014-09-24,0.017671461352586557,0.012880084265929063,0.010946775128415272,0.016265212575372855,0.01337473212010172,0.016301347152422412
