,close,open,high,low,volume,code
2009-02-10,2653.213,2564.755,2653.213,2535.648,8170515200.0,000905.SH
2009-02-11,2658.05,2609.007,2723.455,2594.926,9507355000.0,000905.SH
2009-02-12,2707.922,2666.491,2707.922,2587.188,8019710600.0,000905.SH
2009-02-13,2805.01,2714.637,2808.482,2704.655,9003952300.0,000905.SH
2009-02-16,2854.444,2833.286,2854.562,2777.422,9069168700.0,000905.SH
2009-02-17,2738.58,2844.215,2844.215,2734.372,8506908600.0,000905.SH
2009-02-18,2632.908,2676.806,2736.593,2630.705,6899598900.0,000905.SH
2009-02-19,2687.489,2661.601,2696.778,2629.343,5701030500.0,000905.SH
2009-02-20,2776.955,2694.784,2776.955,2671.179,6004358100.0,000905.SH
2009-02-23,2871.792,2769.626,2878.495,2753.849,7358042200.0,000905.SH
2009-02-24,2754.24,2838.24,2884.014,2746.024,8599346200.0,000905.SH
2009-02-25,2771.098,2780.335,2803.508,2677.264,6865757400.0,000905.SH
2009-02-26,2571.276,2769.243,2800.205,2535.531,6572775500.0,000905.SH
2009-02-27,2416.949,2528.597,2542.547,2396.313,5318000100.0,000905.SH
2009-03-02,2478.808,2385.838,2485.025,2382.022,3733312100.0,000905.SH
2009-03-03,2499.826,2416.107,2526.853,2398.805,4413214700.0,000905.SH
2009-03-04,2651.405,2508.268,2654.398,2508.268,6125446600.0,000905.SH
2009-03-05,2671.575,2680.324,2710.024,2608.134,7033177200.0,000905.SH
2009-03-06,2653.469,2621.228,2676.362,2608.556,5080774200.0,000905.SH
2009-03-09,2536.01,2661.954,2692.748,2528.605,5060505200.0,000905.SH
2009-03-10,2601.417,2505.93,2601.5,2498.249,3574068900.0,000905.SH
2009-03-11,2587.371,2646.61,2655.216,2574.999,4386897600.0,000905.SH
2009-03-12,2597.232,2572.389,2604.785,2507.233,3826516200.0,000905.SH
2009-03-13,2569.629,2606.879,2625.61,2564.151,3603512600.0,000905.SH
2009-03-16,2603.058,2563.022,2604.002,2539.912,3129485300.0,000905.SH
2009-03-17,2699.594,2608.228,2708.351,2594.122,5424979900.0,000905.SH
2009-03-18,2734.547,2711.166,2778.148,2707.792,6832836700.0,000905.SH
2009-03-19,2797.155,2737.375,2797.155,2733.701,6584960000.0,000905.SH
2009-03-20,2784.106,2799.794,2802.712,2731.708,6433374800.0,000905.SH
2009-03-23,2843.879,2784.889,2846.632,2779.702,7075225600.0,000905.SH
2009-03-24,2865.333,2871.44,2877.452,2835.198,7237215100.0,000905.SH
2009-03-25,2785.664,2849.916,2873.133,2785.553,6492544400.0,000905.SH
2009-03-26,2853.411,2784.891,2853.506,2746.795,5707036500.0,000905.SH
2009-03-27,2877.88,2871.391,2894.513,2852.927,6967899300.0,000905.SH
2009-03-30,2883.214,2880.534,2904.591,2866.863,5737614800.0,000905.SH
2009-03-31,2914.128,2825.931,2914.202,2808.605,5966752200.0,000905.SH
2009-04-01,2962.839,2924.393,2978.096,2924.31,7632927000.0,000905.SH
2009-04-02,2965.735,2972.739,2996.387,2952.762,7637607700.0,000905.SH
2009-04-03,2934.253,2983.219,2990.066,2909.828,6673960000.0,000905.SH
2009-04-07,2968.519,2941.389,2968.525,2925.744,5302473400.0,000905.SH
2009-04-08,2867.168,2959.809,2969.814,2867.168,6157879700.0,000905.SH
2009-04-09,2915.024,2862.107,2915.073,2838.627,4987113600.0,000905.SH
2009-04-10,3009.376,2932.013,3012.25,2921.613,7207994000.0,000905.SH
2009-04-13,3050.372,3030.701,3055.649,3019.157,7799488500.0,000905.SH
2009-04-14,3099.429,3047.771,3102.785,3031.589,7693697600.0,000905.SH
2009-04-15,3143.821,3084.043,3143.821,3055.253,8377547100.0,000905.SH
2009-04-16,3159.26,3151.003,3182.579,3097.536,8666548000.0,000905.SH
2009-04-17,3119.419,3152.36,3171.861,3083.64,7686481200.0,000905.SH
2009-04-20,3205.884,3111.474,3205.884,3109.896,7352907100.0,000905.SH
2009-04-21,3205.076,3173.533,3225.106,3142.119,7986817800.0,000905.SH
2009-04-22,3042.638,3219.339,3235.449,3021.413,8605184300.0,000905.SH
2009-04-23,3059.709,3013.086,3080.254,2978.653,5531876100.0,000905.SH
2009-04-24,3036.761,3070.352,3082.5,3034.448,5248337500.0,000905.SH
2009-04-27,2916.114,3034.238,3042.797,2903.3,5313056700.0,000905.SH
2009-04-28,2959.952,2900.089,2959.952,2897.803,4436508500.0,000905.SH
2009-04-29,3040.04,2963.206,3043.407,2954.855,5619987500.0,000905.SH
2009-04-30,3086.217,3051.14,3096.762,3040.749,6232040100.0,000905.SH
2009-05-04,3190.254,3096.389,3190.266,3096.389,6919201000.0,000905.SH
2009-05-05,3220.615,3208.273,3234.133,3183.388,7295732500.0,000905.SH
2009-05-06,3264.579,3215.6,3264.579,3204.307,7298700200.0,000905.SH
2009-05-07,3242.626,3278.985,3285.772,3177.949,8137389900.0,000905.SH
2009-05-08,3257.588,3227.217,3274.572,3196.786,7786254800.0,000905.SH
2009-05-11,3134.573,3269.022,3275.118,3134.44,7906633500.0,000905.SH
2009-05-12,3212.139,3105.859,3212.176,3101.316,5082709000.0,000905.SH
2009-05-13,3234.151,3215.968,3247.843,3201.025,6144825200.0,000905.SH
2009-05-14,3246.557,3211.21,3256.529,3200.113,5912391500.0,000905.SH
2009-05-15,3270.738,3255.449,3285.446,3238.675,5894569800.0,000905.SH
2009-05-18,3295.651,3265.005,3297.539,3211.388,5631385600.0,000905.SH
2009-05-19,3325.531,3313.908,3338.252,3302.754,7139058300.0,000905.SH
2009-05-20,3306.474,3328.121,3343.659,3302.743,7000282600.0,000905.SH
2009-05-21,3247.475,3288.24,3309.316,3225.548,7006288300.0,000905.SH
2009-05-22,3254.534,3235.413,3283.502,3227.189,4963797900.0,000905.SH
2009-05-25,3271.501,3176.158,3277.685,3152.543,5660734200.0,000905.SH
2009-05-26,3274.849,3274.63,3319.12,3271.906,6107910400.0,000905.SH
2009-05-27,3276.748,3287.989,3300.223,3241.219,5049246700.0,000905.SH
2009-06-01,3332.337,3302.004,3335.069,3296.116,5643238700.0,000905.SH
2009-06-02,3353.922,3346.072,3366.736,3333.459,6442180600.0,000905.SH
2009-06-03,3380.188,3351.778,3380.359,3346.968,6517747500.0,000905.SH
2009-06-04,3375.873,3373.381,3384.36,3321.272,6513105900.0,000905.SH
2009-06-05,3355.778,3379.92,3393.077,3352.628,5816471500.0,000905.SH
2009-06-08,3350.238,3355.911,3380.714,3321.765,5272072400.0,000905.SH
2009-06-09,3366.911,3347.856,3366.911,3282.0,5632299400.0,000905.SH
2009-06-10,3403.208,3373.029,3403.281,3363.883,6120367600.0,000905.SH
2009-06-11,3382.997,3399.551,3422.131,3363.973,6096411200.0,000905.SH
2009-06-12,3309.587,3376.595,3391.374,3281.248,5553930700.0,000905.SH
2009-06-15,3356.714,3303.739,3356.714,3296.579,4094414500.0,000905.SH
2009-06-16,3349.35,3330.628,3357.441,3317.829,4079970300.0,000905.SH
2009-06-17,3403.962,3346.653,3406.913,3334.168,4898256700.0,000905.SH
2009-06-18,3431.281,3410.629,3432.09,3406.326,5963087100.0,000905.SH
2009-06-19,3434.055,3433.201,3448.842,3415.751,6473725100.0,000905.SH
2009-06-22,3405.13,3451.866,3454.895,3393.324,5753125900.0,000905.SH
2009-06-23,3392.112,3365.241,3421.237,3353.025,4905319700.0,000905.SH
2009-06-24,3431.444,3394.77,3431.444,3384.476,4976474900.0,000905.SH
2009-06-25,3427.473,3435.002,3441.582,3411.527,5137264500.0,000905.SH
2009-06-26,3448.461,3433.725,3453.614,3419.369,5012471800.0,000905.SH
2009-06-29,3476.788,3451.778,3484.231,3444.979,5934657600.0,000905.SH
2009-06-30,3452.263,3483.578,3484.944,3439.768,5349181600.0,000905.SH
2009-07-01,3503.754,3446.446,3503.754,3444.47,6084860100.0,000905.SH
2009-07-02,3540.509,3516.309,3540.641,3500.891,7183765200.0,000905.SH
2009-07-03,3584.858,3519.695,3584.858,3507.178,7513046300.0,000905.SH
2009-07-06,3592.64,3593.624,3601.912,3557.667,7451406500.0,000905.SH
2009-07-07,3589.187,3588.669,3616.166,3563.273,7132237900.0,000905.SH
2009-07-08,3633.433,3567.591,3640.337,3560.11,6014804100.0,000905.SH
2009-07-09,3701.79,3637.388,3701.79,3631.297,7523964700.0,000905.SH
2009-07-10,3719.97,3706.56,3747.122,3697.98,7785624900.0,000905.SH
2009-07-13,3754.344,3711.447,3782.109,3705.433,7567251600.0,000905.SH
2009-07-14,3813.876,3762.319,3813.876,3762.319,7436959400.0,000905.SH
2009-07-15,3848.632,3824.326,3850.962,3820.242,8436083500.0,000905.SH
2009-07-16,3829.207,3860.68,3873.333,3821.242,8434861800.0,000905.SH
2009-07-17,3852.863,3827.252,3862.288,3809.498,7608516800.0,000905.SH
2009-07-20,3919.426,3863.472,3919.448,3855.774,9016103900.0,000905.SH
2009-07-21,3824.288,3922.109,3922.571,3814.922,8937103500.0,000905.SH
2009-07-22,3894.563,3817.865,3894.694,3817.865,7717383500.0,000905.SH
2009-07-23,3933.113,3900.015,3933.113,3892.651,7661439900.0,000905.SH
2009-07-24,3907.967,3945.237,3952.317,3831.396,8262575600.0,000905.SH
2009-07-27,3972.644,3918.267,3972.668,3914.317,7928386600.0,000905.SH
2009-07-28,4022.91,3974.006,4023.013,3936.205,8828133600.0,000905.SH
2009-07-29,3764.64,4013.033,4019.195,3678.888,9463768400.0,000905.SH
2009-07-30,3803.124,3773.148,3830.351,3670.905,6983696700.0,000905.SH
2009-07-31,3928.584,3826.193,3933.37,3816.471,7525916700.0,000905.SH
2009-08-03,4020.266,3944.697,4020.625,3928.927,8510728000.0,000905.SH
2009-08-04,4069.346,4024.681,4071.129,3975.507,9365029700.0,000905.SH
2009-08-05,4069.338,4065.426,4099.527,3993.107,8879334900.0,000905.SH
2009-08-06,4015.421,4040.222,4093.701,3946.59,7872967200.0,000905.SH
2009-08-07,3893.125,4008.225,4036.204,3875.756,6669500800.0,000905.SH
2009-08-10,3933.047,3935.045,3970.177,3857.5,5381069200.0,000905.SH
2009-08-11,3953.293,3946.151,3964.422,3900.058,4464043500.0,000905.SH
2009-08-12,3770.137,3944.344,3944.344,3762.236,5383301800.0,000905.SH
2009-08-13,3778.14,3772.668,3800.529,3705.368,4270992500.0,000905.SH
2009-08-14,3609.698,3780.394,3789.754,3609.658,5072646400.0,000905.SH
2009-08-17,3358.103,3558.321,3571.817,3356.201,4821366700.0,000905.SH
2009-08-18,3424.775,3326.866,3436.479,3310.898,3812622600.0,000905.SH
2009-08-19,3247.526,3427.099,3436.952,3215.547,4390591800.0,000905.SH
2009-08-20,3374.351,3247.209,3378.807,3239.825,4296083700.0,000905.SH
2009-08-21,3468.042,3366.461,3469.067,3344.309,5158048800.0,000905.SH
2009-08-24,3541.804,3472.493,3556.712,3449.221,5460754900.0,000905.SH
2009-08-25,3485.924,3523.815,3523.815,3384.445,5982545200.0,000905.SH
2009-08-26,3595.115,3466.215,3622.666,3444.816,5966770200.0,000905.SH
2009-08-27,3629.513,3585.368,3662.473,3557.766,6542605700.0,000905.SH
2009-08-28,3531.41,3615.075,3627.366,3512.432,4827620600.0,000905.SH
2009-08-31,3277.997,3477.116,3477.116,3276.108,4731422800.0,000905.SH
2009-09-01,3245.274,3242.929,3319.717,3207.268,3739287600.0,000905.SH
2009-09-02,3265.074,3229.021,3279.098,3195.852,3105849800.0,000905.SH
2009-09-03,3427.442,3266.18,3437.159,3262.967,4794651300.0,000905.SH
2009-09-04,3489.063,3422.954,3509.282,3408.083,5383360500.0,000905.SH
2009-09-07,3527.254,3503.003,3564.65,3487.493,5832011700.0,000905.SH
2009-09-08,3592.806,3505.443,3592.806,3473.181,5578516600.0,000905.SH
2009-09-09,3613.41,3598.014,3616.254,3556.314,5587916100.0,000905.SH
2009-09-10,3581.683,3598.266,3624.756,3558.616,4919302300.0,000905.SH
2009-09-11,3641.816,3567.62,3659.439,3565.868,5352228700.0,000905.SH
2009-09-14,3736.576,3653.469,3744.834,3652.577,6999641200.0,000905.SH
2009-09-15,3775.213,3742.445,3791.841,3718.881,7136290900.0,000905.SH
2009-09-16,3781.064,3764.567,3808.895,3706.297,7223743900.0,000905.SH
2009-09-17,3868.667,3785.245,3881.849,3785.245,7766327500.0,000905.SH
2009-09-18,3739.732,3879.099,3892.17,3707.022,8051587800.0,000905.SH
2009-09-21,3804.331,3704.171,3805.037,3637.501,6109442000.0,000905.SH
2009-09-22,3708.199,3793.79,3834.725,3708.199,5719297700.0,000905.SH
2009-09-23,3595.706,3693.032,3733.694,3572.628,4993506900.0,000905.SH
2009-09-24,3568.669,3572.481,3620.386,3477.406,4411822400.0,000905.SH
2009-09-25,3536.811,3555.468,3583.602,3516.359,3315150200.0,000905.SH
2009-09-28,3434.655,3546.341,3581.976,3418.456,3228769200.0,000905.SH
2009-09-29,3372.074,3430.289,3449.173,3306.384,3263922600.0,000905.SH
2009-09-30,3400.623,3396.927,3444.768,3396.561,2886389500.0,000905.SH
2009-10-09,3576.444,3456.082,3576.636,3454.796,3643693100.0,000905.SH
2009-10-12,3597.863,3586.041,3629.578,3555.945,3919970700.0,000905.SH
2009-10-13,3659.081,3591.615,3659.081,3583.85,3793228800.0,000905.SH
2009-10-14,3692.648,3668.372,3729.942,3667.506,5225603000.0,000905.SH
2009-10-15,3704.404,3711.101,3733.276,3677.135,4425295300.0,000905.SH
2009-10-16,3716.897,3712.918,3725.321,3654.696,4291635200.0,000905.SH
2009-10-19,3808.181,3719.532,3808.181,3714.485,5659440200.0,000905.SH
2009-10-20,3865.832,3827.626,3865.832,3811.786,6772508600.0,000905.SH
2009-10-21,3839.947,3859.512,3887.889,3836.876,6547195600.0,000905.SH
2009-10-22,3855.768,3827.181,3880.294,3815.166,5675228300.0,000905.SH
2009-10-23,3908.435,3858.449,3926.192,3858.449,6944006800.0,000905.SH
2009-10-26,3911.653,3914.608,3925.422,3869.149,5806183500.0,000905.SH
2009-10-27,3807.976,3884.564,3887.437,3807.976,5762283900.0,000905.SH
2009-10-28,3846.415,3794.993,3846.415,3763.173,5000961600.0,000905.SH
2009-10-29,3777.505,3786.725,3814.915,3761.785,4790887100.0,000905.SH
2009-10-30,3827.683,3823.8,3872.23,3799.662,5174836800.0,000905.SH
2009-11-02,3955.783,3754.943,3955.783,3738.696,6595070200.0,000905.SH
2009-11-03,4053.212,3970.452,4053.212,3967.003,8259001800.0,000905.SH
2009-11-04,4083.482,4057.024,4091.993,4040.324,7791215800.0,000905.SH
2009-11-05,4125.781,4082.874,4134.847,4068.94,7088694500.0,000905.SH
2009-11-06,4145.137,4147.832,4175.5,4130.69,8394569500.0,000905.SH
2009-11-09,4176.188,4148.431,4176.433,4120.391,6832455400.0,000905.SH
2009-11-10,4182.77,4193.656,4211.148,4176.131,6980258400.0,000905.SH
2009-11-11,4199.549,4172.664,4209.253,4149.287,6278380300.0,000905.SH
2009-11-12,4213.245,4203.618,4251.611,4197.697,6682543700.0,000905.SH
2009-11-13,4267.008,4200.666,4267.008,4166.142,6330928500.0,000905.SH
