,time,code,close,open,high,low,volume
1954,2015-11-03,000300.XSHG,3465.49,3484.72,3501.7,3452.62,10140187600.0
1955,2015-11-04,000300.XSHG,3628.54,3477.16,3628.54,3477.16,20542386500.0
1956,2015-11-05,000300.XSHG,3705.97,3630.78,3781.41,3627.3,39804656800.0
1957,2015-11-06,000300.XSHG,3793.37,3698.34,3801.7,3694.66,29875307600.0
1958,2015-11-09,000300.XSHG,3840.36,3796.38,3891.77,3796.38,35680482300.0
1959,2015-11-10,000300.XSHG,3833.24,3806.67,3876.49,3798.82,28651960300.0
1960,2015-11-11,000300.XSHG,3833.65,3828.45,3843.11,3781.41,23223429600.0
1961,2015-11-12,000300.XSHG,3795.32,3841.74,3843.9,3771.27,21753764700.0
1962,2015-11-13,000300.XSHG,3746.24,3756.2,3793.71,3727.59,20348989100.0
1963,2015-11-16,000300.XSHG,3764.13,3682.74,3764.41,3680.07,16169090100.0
1964,2015-11-17,000300.XSHG,3758.39,3790.43,3852.77,3750.16,24853307100.0
1965,2015-11-18,000300.XSHG,3715.58,3760.46,3771.85,3706.31,18568949500.0
1966,2015-11-19,000300.XSHG,3774.97,3725.62,3775.23,3714.68,15463198900.0
1967,2015-11-20,000300.XSHG,3774.38,3778.88,3793.55,3757.03,18695168900.0
1968,2015-11-23,000300.XSHG,3753.34,3774.44,3802.85,3743.41,17562681200.0
1969,2015-11-24,000300.XSHG,3753.89,3745.76,3754.17,3702.74,14338328300.0
1970,2015-11-25,000300.XSHG,3781.61,3747.76,3781.86,3735.72,15194494100.0
1971,2015-11-26,000300.XSHG,3759.43,3795.24,3805.84,3756.82,17352546800.0
1972,2015-11-27,000300.XSHG,3556.99,3739.1,3742.74,3534.39,20893935800.0
1973,2015-11-30,000300.XSHG,3566.41,3554.89,3587.97,3455.07,17320116300.0
